year,agency_id,alloc_id,account,pa_code,pa_name
2016,12,   ,3674,29,Treasury Interest
2016,12,   ,3674,30,Other Interest
2016,12,   ,3674,31,Reimbursable Agreements with State and Federal Agencies
2016,12,   ,3674,32,Food for Progress
2016,12,   ,3674,33,Foundation for Food and Agriculture
2016,12,   ,3674,34,Section 4 Contracts
2016,12,   ,3674,35,Bill Emerson Humanitarian Trust
2016,12,   ,3674,801,Tobacco Payments
2016,12,   ,3674,802,Commodities procured - PL480 Titles II / III Commodity costs
2016,12,   ,3674,803,Marketing Loans
2016,12,   ,4336,1,Price Loss Coverage
2016,12,72,4336,1,Price Loss Coverage
2016,12,   ,4336,2,Agriculture Risk Coverage
2016,12,72,4336,2,Agriculture Risk Coverage
2016,12,   ,4336,3,Cotton Transition Assistance Program
2016,12,72,4336,3,Cotton Transition Assistance Program
2016,12,   ,4336,4,Marketing Loans
2016,12,72,4336,4,Marketing Loans
2016,12,   ,4336,5,Direct and Countercyclical Payments
2016,12,72,4336,5,Direct and Countercyclical Payments
2016,12,   ,4336,8,Economic Adjustment Assistance for Upland Cotton
2016,12,72,4336,8,Economic Adjustment Assistance for Upland Cotton
2016,12,   ,4336,9,Livestock Indemnity Program
2016,12,72,4336,9,Livestock Indemnity Program
2016,12,   ,4336,10,Livestock Forage Program
2016,12,72,4336,10,Livestock Forage Program
2016,12,   ,4336,11,ELAP
2016,12,72,4336,11,ELAP
2016,12,   ,4336,12,Tree Assistance Program
2016,12,72,4336,12,Tree Assistance Program
2016,12,   ,4336,13,Biomass Crop Assistance Program
2016,12,72,4336,13,Biomass Crop Assistance Program
2016,12,   ,4336,14,Commodity Purchases and Related Inventory Transactions
2016,12,72,4336,14,Commodity Purchases and Related Inventory Transactions
2016,12,   ,4336,15,"Storage, Transportation and Other"
2016,12,72,4336,15,"Storage, Transportation and Other"
2016,12,   ,4336,16,Market Access Program
2016,12,72,4336,16,Market Access Program
2016,12,   ,4336,18,Technical Assistance for Specialty Crops
2016,12,72,4336,18,Technical Assistance for Specialty Crops
2016,12,   ,4336,19,Emerging Markets Program
2016,12,72,4336,19,Emerging Markets Program
2016,12,   ,4336,21,Foreign Market Development Program
2016,12,72,4336,21,Foreign Market Development Program
2016,12,   ,4336,22,Quality Samples Program
2016,12,72,4336,22,Quality Samples Program
2016,12,   ,4336,23,Non-Insured assistance program
2016,12,72,4336,23,Non-Insured assistance program
2016,12,   ,4336,24,Bio-based Fuel Production
2016,12,72,4336,24,Bio-based Fuel Production
2016,12,   ,4336,26,Conservation Reserve Program Financial Assistance
2016,12,72,4336,26,Conservation Reserve Program Financial Assistance
2016,12,   ,4336,27,Conservation Reserve Program Technical Assistance
2016,12,72,4336,27,Conservation Reserve Program Technical Assistance
2016,12,   ,4336,28,Emergency Forestry Conservation Reserve Program
2016,12,72,4336,28,Emergency Forestry Conservation Reserve Program
2016,12,   ,4336,29,Treasury Interest
2016,12,72,4336,29,Treasury Interest
2016,12,   ,4336,30,Other Interest
2016,12,72,4336,30,Other Interest
2016,12,   ,4336,31,Reimbursable Agreements with State and Federal Agencies
2016,12,72,4336,31,Reimbursable Agreements with State and Federal Agencies
2016,12,   ,4336,32,Food for Progress
2016,12,72,4336,32,Food for Progress
2016,12,   ,4336,33,Foundation for Food and Agriculture
2016,12,72,4336,33,Foundation for Food and Agriculture
2016,12,   ,4336,34,Section 4 Contracts
2016,12,72,4336,34,Section 4 Contracts
2016,12,   ,4336,35,Bill Emerson Humanitarian Trust
2016,12,72,4336,35,Bill Emerson Humanitarian Trust
2016,12,   ,4336,801,Tobacco Payments
2016,12,72,4336,801,Tobacco Payments
2016,12,   ,4336,802,Commodities procured - PL480 Titles II / III Commodity costs
2016,12,72,4336,802,Commodities procured - PL480 Titles II / III Commodity costs
2016,12,   ,4336,803,Marketing Loans
2016,12,72,4336,803,Marketing Loans
2016,12,   ,1336,702,Loan guarantee subsidy
2016,12,   ,1336,707,Reestimates of loan guarantee subsidy
2016,12,   ,1336,708,Interest on reestimates of loan guarantee subsidy
2016,12,   ,1336,709,Administrative expenses
2016,12,   ,5310,702,Loan guarantee subsidy
2016,12,   ,5310,707,Reestimates of loan guarantee subsidy
2016,12,   ,5310,708,Interest on reestimates of loan guarantee subsidy
2016,12,   ,5310,709,Administrative expenses
2016,12,   ,4337,711,Default claim payments on principal
2016,12,   ,4337,713,Payment of interest to Treasury
2016,12,   ,4337,715,Pro Rate Share of Claims paid to banks
2016,12,   ,4337,740,Negative subsidy obligations
2016,12,   ,4337,742,Downward reestimate paid to receipt account
2016,12,   ,4337,743,Interest on downward reestimates
2016,12,   ,4338,1,Operating Expenses
2016,12,   ,3301,705,Reestimates of direct loan subsidy
2016,12,   ,3301,706,Interest on reestimates of direct loan subsidy
2016,12,   ,4158,710,Direct loan obligations
2016,12,   ,4158,713,Payment of interest to Treasury
2016,12,   ,4158,740,Negative subsidy obligations
2016,12,   ,4158,742,Downward reestimate paid to receipt account
2016,12,   ,4158,743,Interest on downward reestimates
2016,12,   ,4177,710,Direct loan obligations
2016,12,   ,4177,713,Payment of interest to Treasury
2016,12,   ,4177,740,Negative subsidy obligations
2016,12,   ,4177,742,Downward reestimate paid to receipt account
2016,12,   ,4177,743,Interest on downward reestimates
2016,12,   ,4211,742,Downward reestimate paid to receipt account
2016,12,   ,4211,743,Interest on downward reestimates
2016,12,   ,4221,742,Downward reestimate paid to receipt account
2016,12,   ,4221,743,Interest on downward reestimates
2016,12,   ,5531,1,Agricultural Disaster Relief Fund (Direct)
2016,12,   ,5591,1,Agricultural Disaster Relief Fund (Direct)
2016,12,   ,5635,1,Pima Cotton Agreements
2016,12,   ,5636,1,Wool Manufacturers Payments
2016,12,   ,8161,1,Tobacco Buyout Cost Reimbursement to CCC
2016,12,   ,1000,1,Technical assistance
2016,12,   ,1000,2,Soil surveys
2016,12,   ,1000,3,Snow survey and water forecasting
2016,12,   ,1000,4,Plant materials centers
2016,12,   ,1000,801,EPA Great Lakes - Reimbursable
2016,12,   ,1000,802,Reimbursable Agency Activity
2016,12,   ,1004,1,Wetlands Reserve Program
2016,12,   ,1004,2,Environmental Quality Incentives Program
2016,12,   ,1004,4,Agricultural Water Enhancement Program
2016,12,   ,1004,5,Wildlife Habitat Incentives Program
2016,12,   ,1004,6,Farm and Ranch Lands Protection Program
2016,12,   ,1004,7,Conservation Security Program
2016,12,   ,1004,8,Grassland Reserve Program
2016,12,   ,1004,9,Conservation Stewardship Program
2016,12,   ,1004,10,Agricultural Management Assistance Program
2016,12,   ,1004,11,Chesapeake Bay Watershed Initiative
2016,12,   ,1004,12,Healthy Forests Reserve Program
2016,12,   ,1004,13,Conservation Reserve Program - Direct
2016,12,   ,1004,14,Agricultural Conservation Easement Program
2016,12,   ,1004,15,Regional Conservation Partnership Program
2016,12,   ,1004,16,Voluntary Public Access and Habitat Incentive Program
2016,12,   ,1004,17,Mitigation Banking
2016,12,   ,1004,802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program
2016,12,   ,3322,1,Wetlands Reserve Program
2016,12,   ,3322,2,Environmental Quality Incentives Program
2016,12,   ,3322,4,Agricultural Water Enhancement Program
2016,12,   ,3322,5,Wildlife Habitat Incentives Program
2016,12,   ,3322,6,Farm and Ranch Lands Protection Program
2016,12,   ,3322,7,Conservation Security Program
2016,12,   ,3322,8,Grassland Reserve Program
2016,12,   ,3322,9,Conservation Stewardship Program
2016,12,   ,3322,10,Agricultural Management Assistance Program
2016,12,   ,3322,11,Chesapeake Bay Watershed Initiative
2016,12,   ,3322,12,Healthy Forests Reserve Program
2016,12,   ,3322,13,Conservation Reserve Program - Direct
2016,12,   ,3322,14,Agricultural Conservation Easement Program
2016,12,   ,3322,15,Regional Conservation Partnership Program
2016,12,   ,3322,16,Voluntary Public Access and Habitat Incentive Program
2016,12,   ,3322,17,Mitigation Banking
2016,12,   ,3322,802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program
2016,12,   ,1066,2,Watershed Operations P.L. 78-534
2016,12,   ,1066,3,Emergency watershed protection operations
2016,12,   ,1066,4,Small watershed operations (P.L. 566)
2016,12,   ,1066,6,EWP (SANDY)
2016,12,   ,1066,802,Watershed and Flood Prevention Operations (Reimbursable)
2016,12,   ,1072,2,Watershed Operations P.L. 78-534
2016,12,   ,1072,3,Emergency watershed protection operations
2016,12,   ,1072,4,Small watershed operations (P.L. 566)
2016,12,   ,1072,6,EWP (SANDY)
2016,12,   ,1072,802,Watershed and Flood Prevention Operations (Reimbursable)
2016,12,   ,1002,1,Watershed rehabilitation program
2016,12,   ,3320,1,Water Bank Program
2016,12,   ,403,1,Salaries and expenses
2016,12,   ,403,801,Reimbursable program - Program Transfers and Reimbursable Obligations
2016,12,   ,1953,12,Very Low-Income Housing Repair Grants
2016,12,   ,1953,16,Rural Housing Preservation Grants
2016,12,   ,1953,18,Processing Workers Housing Grants
2016,12,   ,137,1,Rental assistance program
2016,12,   ,2002,10,Grants
2016,12,86,2002,10,Grants
2016,12,   ,2002,701,Direct loan subsidy
2016,12,86,2002,701,Direct loan subsidy
2016,12,   ,2002,703,Subsidy for modifications of direct loans
2016,12,86,2002,703,Subsidy for modifications of direct loans
2016,12,   ,2002,705,Reestimates of direct loan subsidy
2016,12,86,2002,705,Reestimates of direct loan subsidy
2016,12,   ,2002,706,Interest on reestimates of direct loan subsidy
2016,12,86,2002,706,Interest on reestimates of direct loan subsidy
2016,12,   ,2002,709,Administrative expenses
2016,12,86,2002,709,Administrative expenses
2016,12,   ,4269,710,Direct loan obligations
2016,12,   ,4269,713,Payment of interest to Treasury
2016,12,   ,4269,742,Downward reestimate paid to receipt account
2016,12,   ,4269,743,Interest on downward reestimates
2016,12,   ,4269,744,Adjusting payments to liquidating accounts
2016,12,   ,2006,1,Mutual and self-help housing grants
2016,12,   ,2067,1,Mutual and self-help housing grants
2016,12,   ,1951,10,CF Grants
2016,12,   ,1951,12,Rural Community Development Initiative Grants
2016,12,   ,1951,13,Economic Impact Initiative Grants
2016,12,   ,1951,702,Loan guarantee subsidy
2016,12,   ,1951,705,Reestimates of direct loan subsidy
2016,12,   ,1951,706,Interest on reestimates of direct loan subsidy
2016,12,   ,1951,707,Reestimates of loan guarantee subsidy
2016,12,   ,1951,708,Interest on reestimates of loan guarantee subsidy
2016,12,   ,4225,710,Direct loan obligations
2016,12,   ,4225,713,Payment of interest to Treasury
2016,12,   ,4225,740,Negative subsidy obligations
2016,12,   ,4225,742,Downward reestimate paid to receipt account
2016,12,   ,4225,743,Interest on downward reestimates
2016,12,   ,4228,711,Default claim payments on principal
2016,12,   ,4228,742,Downward reestimate paid to receipt account
2016,12,   ,4228,743,Interest on downward reestimates
2016,12,   ,2081,11,Farm labor housing grants
2016,12,   ,2081,701,Direct loan subsidy
2016,12,   ,2081,705,Reestimates of direct loan subsidy
2016,12,   ,2081,706,Interest on reestimates of direct loan subsidy
2016,12,   ,2081,707,Reestimates of loan guarantee subsidy
2016,12,   ,2081,708,Interest on reestimates of loan guarantee subsidy
2016,12,   ,2081,709,Administrative expenses
2016,12,   ,4214,5,Advances on behalf of borrowers
2016,12,   ,4214,6,Other expenses
2016,12,   ,4214,710,Direct loan obligations
2016,12,   ,4214,713,Payment of interest to Treasury
2016,12,   ,4214,740,Negative subsidy obligations
2016,12,   ,4214,742,Downward reestimate paid to receipt account
2016,12,   ,4214,743,Interest on downward reestimates
2016,12,   ,4215,5,Advances on behalf of borrowers
2016,12,   ,4215,6,Other expenses
2016,12,   ,4215,710,Direct loan obligations
2016,12,   ,4215,713,Payment of interest to Treasury
2016,12,   ,4215,740,Negative subsidy obligations
2016,12,   ,4215,742,Downward reestimate paid to receipt account
2016,12,   ,4215,743,Interest on downward reestimates
2016,12,   ,4216,3,Interest assistance paid to lenders
2016,12,   ,4216,711,Default claim payments on principal
2016,12,   ,4216,740,Negative subsidy obligations
2016,12,   ,4216,742,Downward reestimate paid to receipt account
2016,12,   ,4216,743,Interest on downward reestimates
2016,12,   ,4141,107,Other costs incident to loans
2016,12,   ,2073,10,Bioenergy Program for Advanced Biofuels Payments
2016,12,   ,2073,11,Repowering Assistance Payments
2016,12,   ,402,1,Rural Cooperative Development Grants
2016,12,   ,402,11,Value Added Agricultural Producer Grants (discretionary)
2016,12,   ,402,12,Appropriate Technology Transfer for Rural Areas
2016,12,   ,402,13,Value Addeded Agricultural Product Marketing (mandatory)
2016,12,   ,1900,1,Rural Cooperative Development Grants
2016,12,   ,1900,11,Value Added Agricultural Producer Grants (discretionary)
2016,12,   ,1900,12,Appropriate Technology Transfer for Rural Areas
2016,12,   ,1900,13,Value Addeded Agricultural Product Marketing (mandatory)
2016,12,   ,4202,1,Rural Cooperative Development Grants
2016,12,   ,4202,11,Value Added Agricultural Producer Grants (discretionary)
2016,12,   ,4202,12,Appropriate Technology Transfer for Rural Areas
2016,12,   ,4202,13,Value Addeded Agricultural Product Marketing (mandatory)
2016,12,   ,3105,1,Rural economic development grants
2016,12,   ,3105,2,Subsidy
2016,12,   ,1955,11,Grants
2016,12,   ,1955,701,Direct loan subsidy
2016,12,   ,4354,710,Direct loan obligations
2016,12,   ,4354,713,Payment of interest to Treasury
2016,12,   ,4354,742,Downward reestimate paid to receipt account
2016,12,   ,1902,10,Rural Business Enterprise Grants
2016,12,   ,1902,12,Rural Business Opportunity Grants
2016,12,   ,1902,13,Rural Business Development Grants
2016,12,   ,1902,14,Rural Child Poverty
2016,12,   ,1902,15,Delta Regional Authority Grants
2016,12,   ,1902,702,Loan guarantee subsidy
2016,12,   ,1902,705,Reestimates of direct loan subsidy
2016,12,   ,1902,706,Interest on reestimates of direct loan subsidy
2016,12,   ,1902,707,Reestimates of loan guarantee subsidy
2016,12,   ,1902,708,Interest on reestimates of loan guarantee subsidy
2016,12,   ,4223,713,Payment of interest to Treasury
2016,12,   ,4227,711,Default claim payments on principal
2016,12,   ,4227,712,Default claim payments on interest
2016,12,   ,4227,713,Payment of interest to Treasury
2016,12,   ,4227,742,Downward reestimate paid to receipt account
2016,12,   ,4227,743,Interest on downward reestimates
2016,12,   ,2069,701,Direct loan subsidy
2016,12,   ,2069,705,Reestimates of direct loan subsidy
2016,12,   ,2069,706,Interest on reestimates of direct loan subsidy
2016,12,   ,2069,709,Administrative expenses
2016,12,   ,4219,710,Direct loan obligations
2016,12,   ,4219,713,Payment of interest to Treasury
2016,12,   ,4219,742,Downward reestimate paid to receipt account
2016,12,   ,4219,743,Interest on downward reestimates
2016,12,   ,3108,701,Direct loan subsidy
2016,12,   ,4176,710,Direct loan obligations
2016,12,   ,4176,713,Payment of interest to Treasury
2016,12,   ,4176,742,Downward reestimate paid to receipt account
2016,12,   ,1907,1,RBIP Grants
2016,12,73,1907,1,RBIP Grants
2016,12,   ,1907,702,Loan guarantee subsidy
2016,12,73,1907,702,Loan guarantee subsidy
2016,12,   ,1908,11,Grants
2016,12,   ,1908,702,Loan guarantee subsidy
2016,12,   ,4267,711,Default claim payments on principal
2016,12,   ,4267,742,Downward reestimate paid to receipt account
2016,12,   ,4267,743,Interest on downward reestimates
2016,12,   ,3106,702,Loan guarantee subsidy
2016,12,   ,3106,704,Subsidy for modifications of loan guarantees
