ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS_NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type,FR Entity Description,financial_indicator_type2,FIN_IND_TYP2 description,Function Code,Function Description,Sub Function Code,Sub Function Description,DT_TM_ESTAB,DT_END
20, ,000, , ,X,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/1987 00:00:00,
53032, ,000,2012,2012, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56012, ,000,2013,2013, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59611, ,000,2014,2014, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62708, ,000,2015,2015, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
65998, ,000,2016,2016, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69818, ,000,2017,2017, ,0171,000,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
53033, ,000,2012,2012, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56013, ,000,2013,2013, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59612, ,000,2014,2014, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62709, ,000,2015,2015, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
65999, ,000,2016,2016, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69819, ,000,2017,2017, ,0172,000,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
11797, ,000, , ,X,0174,000,"Capitol Guide Service and Special Services Office, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/15/2001 00:00:00,
21, ,000, , ,X,0177,000,"Contingent Expenses, Senate, Salaries, Capitol Police",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,09/15/2001 00:00:00,
53034, ,000,2012,2012, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56014, ,000,2013,2013, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59613, ,000,2014,2014, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62710, ,000,2015,2015, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
66000, ,000,2016,2016, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69820, ,000,2017,2017, ,0181,000,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
22, ,000, , ,X,0182,000,"Salaries and Contingent Expenses, Senate Policy Committees, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/1987 00:00:00,
23, ,000, , ,X,0184,000,"Settlements and Awards Reserve, Contingent Expenses, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/15/1995 00:00:00,
24, ,000, , ,X,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/1987 00:00:00,
53035, ,000,2012,2012, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56015, ,000,2013,2013, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
58818, ,000,2013,2015, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59614, ,000,2014,2014, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
59626, ,000,2014,2016, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62711, ,000,2015,2015, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
66001, ,000,2016,2016, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69821, ,000,2017,2017, ,0185,000,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
54538, ,000,2012,2013, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56022, ,000,2013,2014, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate                                                                                                                                                                           ",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59621, ,000,2014,2015, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62716, ,000,2015,2016, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
66003, ,000,2016,2017, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2017, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69823, ,000,2017,2018, ,0186,000,"Joint Congressional Committee on Inaugural Ceremonies of 2017, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
25, ,000, , ,X,0188,001,"Congressional Use of Foreign Currency, Senate",000,Congress,05,State,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/1987 00:00:00,
60362, ,000, , ,X,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
53036, ,000,2012,2012, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56016, ,000,2013,2013, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59615, ,000,2014,2014, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62712, ,000,2015,2015, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
66002, ,000,2016,2016, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
69822, ,000,2017,2017, ,0190,000,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
53373, ,000,2012,2012, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56017, ,000,2013,2013, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
59616, ,000,2014,2014, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2013 00:00:00,
62880, ,000,2015,2015, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2014 00:00:00,
66631, ,000,2016,2016, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2015 00:00:00,
70224, ,000,2017,2017, ,0200,000,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2016 00:00:00,
26, ,000, , ,X,0215,000,"Payment to Widows and Heirs of Deceased Members of Congress, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/1987 00:00:00,
27, ,000, , ,X,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,11/15/1990 00:00:00,
42583, ,000,2010,2012, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2009 00:00:00,
45758, ,000,2011,2012, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2010 00:00:00,
45759, ,000,2011,2013, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2010 00:00:00,
53374, ,000,2012,2012, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
53378, ,000,2012,2013, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
53379, ,000,2012,2014, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2011 00:00:00,
56018, ,000,2013,2013, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
56023, ,000,2013,2014, ,0400,000,"Salaries and Expenses, House of Representatives",000,Congress,04,Clerk of the House of Representatives,0000,Non - Reporting, , ,800,General Government,801,Legislative functions,10/01/2012 00:00:00,
