ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS,GWA_TAS NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type Code,FR Entity Description,Financial Indicator Type 2,FIN IND Type 2 Description,Function Code,Function Description,Sub Function Code,Sub Function Description
18, ,000, , ,X,0140,000,00X0140,"Contingent Expenses, Stationery, Revolving Fund, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
19, ,000, , ,X,0165,000,00X0165,"Contingent Expenses, Automobiles and Maintenance, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
20, ,000, , ,X,0171,000,00X0171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45747, ,000,2011,2011, ,0171,000,00110171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53032, ,000,2012,2012, ,0171,000,00120171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56012, ,000,2013,2013, ,0171,000,00130171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59611, ,000,2014,2014, ,0171,000,00140171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62708, ,000,2015,2015, ,0171,000,00150171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
65998, ,000,2016,2016, ,0171,000,00160171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69818, ,000,2017,2017, ,0171,000,00170171,"Salaries and Expenses, Office of Senate Legal Counsel, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45748, ,000,2011,2011, ,0172,000,00110172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53033, ,000,2012,2012, ,0172,000,00120172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56013, ,000,2013,2013, ,0172,000,00130172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59612, ,000,2014,2014, ,0172,000,00140172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62709, ,000,2015,2015, ,0172,000,00150172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
65999, ,000,2016,2016, ,0172,000,00160172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69819, ,000,2017,2017, ,0172,000,00170172,"Expense Allowance for the Secretary of the Senate, Sergeant at Arms and Doorkeeper of the Senate and Secretaries for the Majority and for the Minority of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
11797, ,000, , ,X,0174,000,00X0174,"Capitol Guide Service and Special Services Office, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
21, ,000, , ,X,0177,000,00X0177,"Contingent Expenses, Senate, Salaries, Capitol Police",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45749, ,000,2011,2011, ,0181,000,00110181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53034, ,000,2012,2012, ,0181,000,00120181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56014, ,000,2013,2013, ,0181,000,00130181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59613, ,000,2014,2014, ,0181,000,00140181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62710, ,000,2015,2015, ,0181,000,00150181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
66000, ,000,2016,2016, ,0181,000,00160181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69820, ,000,2017,2017, ,0181,000,00170181,"Salaries and Contingent Expenses, Joint Economic Committee, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
22, ,000, , ,X,0182,000,00X0182,"Salaries and Contingent Expenses, Senate Policy Committees, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
23, ,000, , ,X,0184,000,00X0184,"Settlements and Awards Reserve, Contingent Expenses, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
24, ,000, , ,X,0185,000,00X0185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45750, ,000,2011,2011, ,0185,000,00110185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53035, ,000,2012,2012, ,0185,000,00120185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56015, ,000,2013,2013, ,0185,000,00130185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
58818, ,000,2013,2015, ,0185,000,0013/150185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59614, ,000,2014,2014, ,0185,000,00140185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59626, ,000,2014,2016, ,0185,000,0014/160185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62711, ,000,2015,2015, ,0185,000,00150185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
66001, ,000,2016,2016, ,0185,000,00160185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69821, ,000,2017,2017, ,0185,000,00170185,"Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
54538, ,000,2012,2013, ,0186,000,0012/130186,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56022, ,000,2013,2014, ,0186,000,0013/140186,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate                                                                                                                                                                           ",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59621, ,000,2014,2015, ,0186,000,0014/150186,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62716, ,000,2015,2016, ,0186,000,0015/160186,"Joint Congressional Committee on Inaugural Ceremonies of 2013, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
66003, ,000,2016,2017, ,0186,000,0016/170186,"Joint Congressional Committee on Inaugural Ceremonies of 2017, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69823, ,000,2017,2018, ,0186,000,0017/180186,"Joint Congressional Committee on Inaugural Ceremonies of 2017, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
25, ,000, , ,X,0188,001,00X0188.1,"Congressional Use of Foreign Currency, Senate",000,Congress,05,State,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
60362, ,000, , ,X,0190,000,00X0190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45751, ,000,2011,2011, ,0190,000,00110190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53036, ,000,2012,2012, ,0190,000,00120190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56016, ,000,2013,2013, ,0190,000,00130190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59615, ,000,2014,2014, ,0190,000,00140190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62712, ,000,2015,2015, ,0190,000,00150190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
66002, ,000,2016,2016, ,0190,000,00160190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
69822, ,000,2017,2017, ,0190,000,00170190,"Office of Congressional Accessibility Services, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45752, ,000,2011,2011, ,0199,000,00110199,"Statement of Appropriation, Senate",000,Congress,01,Clerk of the Senate,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
45753, ,000,2011,2011, ,0200,000,00110200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
53373, ,000,2012,2012, ,0200,000,00120200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
56017, ,000,2013,2013, ,0200,000,00130200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
59616, ,000,2014,2014, ,0200,000,00140200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
62880, ,000,2015,2015, ,0200,000,00150200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
66631, ,000,2016,2016, ,0200,000,00160200,"Compensation of Members and Related Administrative Expenses, House of Representatives",000,Congress,02,House of Representatives - Sergeant at Arms,0000,Non - Reporting, , ,800,General Government,801,Legislative functions
