award_id,generated_unique_award_id,display_award_id,category,type,type_description,piid,fain,uri,total_obligation,description,award_amount,total_subsidy_cost,total_loan_value,update_date,recipient_name,recipient_unique_id,recipient_hash,recipient_agg_key,parent_recipient_unique_id,business_categories,action_date,fiscal_year,last_modified_date,period_of_performance_start_date,period_of_performance_current_end_date,date_signed,ordering_period_end_date,original_loan_subsidy_cost,face_value_loan_guarantee,awarding_agency_id,funding_agency_id,awarding_toptier_agency_name,funding_toptier_agency_name,awarding_subtier_agency_name,funding_subtier_agency_name,awarding_toptier_agency_code,funding_toptier_agency_code,awarding_subtier_agency_code,funding_subtier_agency_code,funding_toptier_agency_agg_key,funding_subtier_agency_agg_key,recipient_location_country_code,recipient_location_country_name,recipient_location_state_code,recipient_location_county_code,recipient_location_county_name,recipient_location_congressional_code,recipient_location_zip5,recipient_location_city_name,pop_country_code,pop_country_name,pop_state_code,pop_county_code,pop_county_name,pop_zip5,pop_congressional_code,pop_city_name,pop_city_code,cfda_number,cfda_title,cfda_agg_key,sai_number,type_of_contract_pricing,extent_competed,type_set_aside,product_or_service_code,product_or_service_description,naics_code,naics_description,recipient_location_county_agg_key,recipient_location_congressional_agg_key,recipient_location_state_agg_key,pop_county_agg_key,pop_congressional_agg_key,pop_state_agg_key,tas_paths,tas_components,disaster_emergency_fund_codes,total_covid_outlay,total_covid_obligation
1809500,CONT_AWD_0047_9700_N4008005D3501_9700,0047,contract,C,DO,0047,,,225000.00,"IDQ ORDER FOR NSWC OPT YR2, QTR 2",225000.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"LBM, INC.",161496674,dd1a5bb7-9ba1-0000-e132-d9131dd1043d,"{""name"":""LBM, INC."",""unique_id"":""161496674"",""hash"":""dd1a5bb7-9ba1-0000-e132-d9131dd1043d"",""levels"":""{C}""}",161496674,"{category_business,small_business}",2008-04-30,2008,2008-04-30,2008-02-01,2008-10-31,2008-01-14,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,NC,,,02,,DUNN,USA,UNITED STATES,MD,017,CHARLES,20640,05,INDIAN HEAD,,,,,,J,A,NONE,S216,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,561210,FACILITIES SUPPORT SERVICES,,"{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""congressional_code"":""02"",""population"":""858938""}","{""country_code"":""USA"",""state_code"":""NC"",""state_name"":""North Carolina"",""population"":""10488084""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""county_code"":""017"",""county_name"":""CHARLES"",""population"":""163257""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""05"",""population"":""757621""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}",,,,,
9354500,CONT_AWD_AG3J16120285222_12K2_-NONE-_-NONE-,AG3J16120285222,contract,D,DCA,AG3J16120285222,,,218223.90,CANNED DRY BEANS,218223.90,0.00,0.00,2018-02-03 18:54:06.983782+00,"CONAGRA BRANDS, INC.",007258908,a3cb3ebb-3489-7f0d-d69d-f3b8e38a5cc8,"{""name"":""CONAGRA BRANDS, INC."",""unique_id"":""007258908"",""hash"":""a3cb3ebb-3489-7f0d-d69d-f3b8e38a5cc8"",""levels"":""{C}""}",007258908,"{category_business,corporate_entity_not_tax_exempt,manufacturer_of_goods,other_than_small_business}",2008-02-29,2008,2008-03-19,2008-02-29,2008-09-30,2008-02-29,,0.00,0.00,175,163,Department of Agriculture,Department of Agriculture,Agricultural Marketing Service,Food and Nutrition Service,012,012,12K2,12F2,"{""name"":""Department of Agriculture"",""code"":""012"",""id"":""95""}","{""name"":""Food and Nutrition Service"",""code"":""12F2"",""id"":""95""}",USA,UNITED STATES,NE,,,02,,OMAHA,USA,UNITED STATES,NE,055,DOUGLAS,68102,02,OMAHA,,,,,,J,A,NONE,8915,FRUITS AND VEGETABLES,311421,FRUIT AND VEGETABLE CANNING,,"{""country_code"":""USA"",""state_code"":""NE"",""state_fips"":""31"",""congressional_code"":""02"",""population"":""673005""}","{""country_code"":""USA"",""state_code"":""NE"",""state_name"":""Nebraska"",""population"":""1934408""}","{""country_code"":""USA"",""state_code"":""NE"",""state_fips"":""31"",""county_code"":""055"",""county_name"":""DOUGLAS"",""population"":""571327""}","{""country_code"":""USA"",""state_code"":""NE"",""state_fips"":""31"",""congressional_code"":""02"",""population"":""673005""}","{""country_code"":""USA"",""state_code"":""NE"",""state_name"":""Nebraska"",""population"":""1934408""}",,,,,
37795000,CONT_AWD_W9124708F0140_9700_-NONE-_-NONE-,W9124708F0140,contract,D,DCA,W9124708F0140,,,215897.72,CUSTODIAL POST WIDE SERVICE,215897.72,0.00,0.00,2020-01-30 23:39:19.973824+00,"CHIMES DISTRICT OF COLUMBIA, INC.",825830961,dbe7f655-d6ae-4e4b-4b48-06f21eac7652,"{""name"":""CHIMES DISTRICT OF COLUMBIA, INC."",""unique_id"":""825830961"",""hash"":""dbe7f655-d6ae-4e4b-4b48-06f21eac7652"",""levels"":""{C}""}",825830961,"{ability_one_program,category_business,corporate_entity_tax_exempt,nonprofit,small_business,special_designations}",2008-05-28,2008,2008-10-28,2008-04-30,2008-05-31,2008-04-30,,0.00,0.00,1188,1188,Department of Defense,Department of Defense,Department of the Army,Department of the Army,097,097,2100,2100,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Army"",""code"":""2100"",""id"":""1173""}",USA,UNITED STATES,MD,,,07,,BALTIMORE,USA,UNITED STATES,NC,051,CUMBERLAND,28310,02,FORT BRAGG,,,,,,J,D,SBA,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,561720,JANITORIAL SERVICES,,"{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""07"",""population"":""716136""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}","{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""county_code"":""051"",""county_name"":""CUMBERLAND"",""population"":""335509""}","{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""congressional_code"":""02"",""population"":""858938""}","{""country_code"":""USA"",""state_code"":""NC"",""state_name"":""North Carolina"",""population"":""10488084""}",,,,,
35284500,CONT_AWD_V659C80836_3600_V797P4158A_3600,V659C80836,contract,C,DO,V659C80836,,,212035.89,UPGRADE MAC55 ECG/EKG CARTS,212035.89,0.00,0.00,2018-02-03 18:54:06.983782+00,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",006580799,291ebbba-e2c6-7a59-d2d5-479b66624d57,"{""name"":""GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC."",""unique_id"":""006580799"",""hash"":""291ebbba-e2c6-7a59-d2d5-479b66624d57"",""levels"":""{C}""}",001367960,"{category_business,other_than_small_business}",2008-08-08,2008,2011-02-28,2008-08-08,2011-06-30,2008-08-08,,0.00,0.00,561,561,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,036,036,3600,3600,"{""name"":""Department of Veterans Affairs"",""code"":""036"",""id"":""561""}","{""name"":""Department of Veterans Affairs"",""code"":""3600"",""id"":""561""}",USA,UNITED STATES,WI,,,04,,MILWAUKEE,USA,UNITED STATES,VA,775,SALEM (CITY),24153,06,SALEM,,,,,,J,NDO,NONE,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""WI"",""state_fips"":""55"",""congressional_code"":""04"",""population"":""710573""}","{""country_code"":""USA"",""state_code"":""WI"",""state_name"":""Wisconsin"",""population"":""5822434""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""county_code"":""775"",""county_name"":""SALEM (CITY)"",""population"":""25301""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""06"",""population"":""755437""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}",,,,,
32303000,CONT_AWD_V101N85036_3600_VA786P0314_3600,V101N85036,contract,C,DO,V101N85036,,,210000.00,"FLAT GRANITE MARKER, 12""X 24""X 4"" (TYPE G1)",210000.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"MCCUE MEMORIAL CO., INC.",790541593,7dd3afde-be1a-4754-d9c0-ad29be992463,"{""name"":""MCCUE MEMORIAL CO., INC."",""unique_id"":""790541593"",""hash"":""7dd3afde-be1a-4754-d9c0-ad29be992463"",""levels"":""{C}""}",790541593,"{category_business,small_business,veteran_owned_business}",2007-10-01,2008,2009-08-22,2007-10-01,2007-12-31,2007-10-01,,0.00,0.00,561,,Department of Veterans Affairs,,Department of Veterans Affairs,,036,,3600,,,,USA,UNITED STATES,VT,,,00,,CASTLETON,USA,UNITED STATES,VA,760,RICHMOND (CITY),23249,03,RICHMOND,,,,,,J,,NONE,9930,MEMORIALS; CEMETERIAL AND MORTUARY EQUIPMENT AND SUPPLIES,327991,CUT STONE AND STONE PRODUCT MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""VT"",""state_fips"":""50"",""congressional_code"":""00"",""population"":""626299""}","{""country_code"":""USA"",""state_code"":""VT"",""state_name"":""Vermont"",""population"":""623989""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""county_code"":""760"",""county_name"":""RICHMOND (CITY)"",""population"":""230436""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""03"",""population"":""744804""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}",,,,,
8271000,CONT_AWD_7044_9700_N0038307G008D_9700,7044,contract,C,DO,7044,,,209069.00,NAVY AVIATION,209069.00,0.00,0.00,2018-02-03 18:54:06.983782+00,RAYTHEON COMPANY,009752957,519b01b0-eaf7-9ebc-1502-e01a3996c8a9,"{""name"":""RAYTHEON COMPANY"",""unique_id"":""009752957"",""hash"":""519b01b0-eaf7-9ebc-1502-e01a3996c8a9"",""levels"":""{C}""}",001339159,"{category_business,other_than_small_business}",2008-07-08,2008,2010-04-24,2008-06-27,2009-06-29,2008-06-27,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,IN,,,07,,INDIANAPOLIS,USA,UNITED STATES,IN,097,MARION,46219,07,INDIANAPOLIS,,,,,,J,C,NONE,5985,"ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT",334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""IN"",""state_fips"":""18"",""congressional_code"":""07"",""population"":""760466""}","{""country_code"":""USA"",""state_code"":""IN"",""state_name"":""Indiana"",""population"":""6732219""}","{""country_code"":""USA"",""state_code"":""IN"",""state_fips"":""18"",""county_code"":""097"",""county_name"":""MARION"",""population"":""964582""}","{""country_code"":""USA"",""state_code"":""IN"",""state_fips"":""18"",""congressional_code"":""07"",""population"":""760466""}","{""country_code"":""USA"",""state_code"":""IN"",""state_name"":""Indiana"",""population"":""6732219""}",,,,,
23222500,CONT_AWD_HHSI244200800096P_7527_-NONE-_-NONE-,HHSI244200800096P,contract,B,PO,HHSI244200800096P,,,208560.00,CRNA SERVICES FOR THE O.R.,208560.00,0.00,0.00,2018-02-03 18:54:06.983782+00,PRONTO STAFFING INC,830812611,416bab38-3166-fd53-c938-d42e888abeea,"{""name"":""PRONTO STAFFING INC"",""unique_id"":""830812611"",""hash"":""416bab38-3166-fd53-c938-d42e888abeea"",""levels"":""{C}""}",830812611,"{8a_program_participant,category_business,corporate_entity_not_tax_exempt,hispanic_american_owned_business,minority_owned_business,self_certified_small_disadvanted_business,small_business,small_disadvantaged_business,special_designations,woman_owned_business}",2008-02-01,2008,2008-06-13,2008-02-01,2008-08-31,2008-02-01,,0.00,0.00,828,,Department of Health and Human Services,,Indian Health Service,,075,,7527,,,,USA,UNITED STATES,IL,,,01,,EVERGREEN PARK,USA,UNITED STATES,IL,031,COOK,60805,01,EVERGREEN PARK,,,,,,J,A,NONE,Q501,MEDICAL- ANESTHESIOLOGY,561210,FACILITIES SUPPORT SERVICES,,"{""country_code"":""USA"",""state_code"":""IL"",""state_fips"":""17"",""congressional_code"":""01"",""population"":""706550""}","{""country_code"":""USA"",""state_code"":""IL"",""state_name"":""Illinois"",""population"":""12671821""}","{""country_code"":""USA"",""state_code"":""IL"",""state_fips"":""17"",""county_code"":""031"",""county_name"":""COOK"",""population"":""5150233""}","{""country_code"":""USA"",""state_code"":""IL"",""state_fips"":""17"",""congressional_code"":""01"",""population"":""706550""}","{""country_code"":""USA"",""state_code"":""IL"",""state_name"":""Illinois"",""population"":""12671821""}",,,,,
21885500,CONT_AWD_GSRPNNAY4828_4730_GS30FR0015_4730,GSRPNNAY4828,contract,C,DO,GSRPNNAY4828,,,208214.00,"6X4 TRACTOR, MIN 100,000 LBS GCWR, LG CAB",208214.00,0.00,0.00,2018-02-03 18:54:06.983782+00,DAIMLER TRUCKS NORTH AMERICA LLC,009029687,6c7c3629-d203-3444-daa9-a46099f4a7fc,"{""name"":""DAIMLER TRUCKS NORTH AMERICA LLC"",""unique_id"":""009029687"",""hash"":""6c7c3629-d203-3444-daa9-a46099f4a7fc"",""levels"":""{C}""}",498999044,"{category_business,other_than_small_business}",2008-04-29,2008,2009-08-22,2008-04-29,2008-09-26,2008-04-29,,0.00,0.00,633,1196,General Services Administration,Department of Defense,Federal Acquisition Service,Department of the Air Force,047,097,4730,5700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Air Force"",""code"":""5700"",""id"":""1173""}",USA,UNITED STATES,OR,,,03,,PORTLAND,USA,UNITED STATES,OR,051,MULTNOMAH,97217,03,PORTLAND,,,,,,K,CDO,NONE,2320,"TRUCKS AND TRUCK TRACTORS, WHEELED",336120,HEAVY DUTY TRUCK MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""OR"",""state_fips"":""41"",""congressional_code"":""03"",""population"":""841456""}","{""country_code"":""USA"",""state_code"":""OR"",""state_name"":""Oregon"",""population"":""4217737""}","{""country_code"":""USA"",""state_code"":""OR"",""state_fips"":""41"",""county_code"":""051"",""county_name"":""MULTNOMAH"",""population"":""812855""}","{""country_code"":""USA"",""state_code"":""OR"",""state_fips"":""41"",""congressional_code"":""03"",""population"":""841456""}","{""country_code"":""USA"",""state_code"":""OR"",""state_name"":""Oregon"",""population"":""4217737""}",,,,,
13540500,CONT_AWD_DOCRA133508NC0371_1330_GS35F0360S_4730,DOCRA133508NC0371,contract,C,DO,DOCRA133508NC0371,,,203900.00,DEVELOPMENT AND IMPLEMENTATION OF TRIP,203900.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"ALLEGIANCE CONSULTING, INC.",185935066,aa2e551c-4420-01c4-9f76-5af4c9ea1971,"{""name"":""ALLEGIANCE CONSULTING, INC."",""unique_id"":""185935066"",""hash"":""aa2e551c-4420-01c4-9f76-5af4c9ea1971"",""levels"":""{C}""}",185935066,"{category_business,emerging_small_business,service_disabled_veteran_owned_business,small_business,special_designations,veteran_owned_business}",2008-08-18,2008,2009-08-22,2008-02-19,2009-08-25,2008-02-19,,0.00,0.00,195,,Department of Commerce,,National Oceanic and Atmospheric Administration,,013,,1330,,,,USA,UNITED STATES,CO,,,01,,DENVER,USA,UNITED STATES,CO,031,DENVER,80203,01,DENVER,,,,,,J,,NONE,R414,SYSTEMS ENGINEERING SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"{""country_code"":""USA"",""state_code"":""CO"",""state_fips"":""08"",""congressional_code"":""01"",""population"":""841497""}","{""country_code"":""USA"",""state_code"":""CO"",""state_name"":""Colorado"",""population"":""5758736""}","{""country_code"":""USA"",""state_code"":""CO"",""state_fips"":""08"",""county_code"":""031"",""county_name"":""DENVER"",""population"":""727211""}","{""country_code"":""USA"",""state_code"":""CO"",""state_fips"":""08"",""congressional_code"":""01"",""population"":""841497""}","{""country_code"":""USA"",""state_code"":""CO"",""state_name"":""Colorado"",""population"":""5758736""}",,,,,
21604000,CONT_AWD_GSNWPQ8931_4730_GS06FM7309_4730,GSNWPQ8931,contract,C,DO,GSNWPQ8931,,,203175.00,"INTRENCHING TOOL, HAND, FOLDING, LIGHTWEIGHT: IA W CID (CID) A-A-59337 DATED 16 SEPTEMBER 1998 (E XC",203175.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"AMES TRUE TEMPER, INC.",621297563,e9897fff-f726-8e30-8b40-d40f2b0e1a8d,"{""name"":""AMES TRUE TEMPER, INC."",""unique_id"":""621297563"",""hash"":""e9897fff-f726-8e30-8b40-d40f2b0e1a8d"",""levels"":""{C}""}",050590710,"{category_business,other_than_small_business}",2007-10-10,2008,2009-02-10,2007-05-10,2008-02-15,2007-05-10,,0.00,0.00,633,,General Services Administration,,Federal Acquisition Service,,047,,4730,,,,USA,UNITED STATES,PA,,,19,,CAMP HILL,USA,UNITED STATES,PA,041,CUMBERLAND,17011,19,CAMP HILL,,,,,,J,,NONE,5120,"HAND TOOLS, NONEDGED, NONPOWERED",332212,HAND AND EDGE TOOL MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""congressional_code"":""19"",""population"":""""}","{""country_code"":""USA"",""state_code"":""PA"",""state_name"":""Pennsylvania"",""population"":""12801989""}","{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""county_code"":""041"",""county_name"":""CUMBERLAND"",""population"":""253370""}","{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""congressional_code"":""19"",""population"":""""}","{""country_code"":""USA"",""state_code"":""PA"",""state_name"":""Pennsylvania"",""population"":""12801989""}",,,,,
16184000,CONT_AWD_GS08B1401608213_4740_GS08B14016_4740,GS08B1401608213,contract,C,DO,GS08B1401608213,,,201469.38,LEASE,201469.38,0.00,0.00,2018-02-03 18:54:06.983782+00,"EVERITT/KEENAN ASSOCIATE V, LLC",129847385,051fadbe-b089-9f40-9473-a4f224ed7379,"{""name"":""EVERITT/KEENAN ASSOCIATE V, LLC"",""unique_id"":""129847385"",""hash"":""051fadbe-b089-9f40-9473-a4f224ed7379"",""levels"":""{C}""}",129847385,"{category_business,small_business}",2008-07-01,2008,2011-06-08,2008-07-01,2008-09-30,2008-07-01,,0.00,0.00,636,,General Services Administration,,Public Buildings Service,,047,,4740,,,,USA,UNITED STATES,SC,,,06,,COLUMBIA,USA,UNITED STATES,CO,069,LARIMER,80521,04,FORT COLLINS,,,,,,K,A,NONE,X111,LEASE/RENTAL OF OFFICE BUILDINGS,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),,"{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""congressional_code"":""06"",""population"":""659483""}","{""country_code"":""USA"",""state_code"":""SC"",""state_name"":""South Carolina"",""population"":""5148714""}","{""country_code"":""USA"",""state_code"":""CO"",""state_fips"":""08"",""county_code"":""069"",""county_name"":""LARIMER"",""population"":""356899""}","{""country_code"":""USA"",""state_code"":""CO"",""state_fips"":""08"",""congressional_code"":""04"",""population"":""836061""}","{""country_code"":""USA"",""state_code"":""CO"",""state_name"":""Colorado"",""population"":""5758736""}",,,,,
998000,CONT_AWD_0011_9700_W81XWH07D0021_9700,0011,contract,C,DO,0011,,,200233.00,PROGRAM SUPPORT,200233.00,0.00,0.00,2020-04-22 00:36:58.921831+00,"AMERICA'S STAFFING PARTNER, INC.",800220415,f9889265-ff4b-f519-eefa-af80b55371b5,"{""name"":""AMERICA'S STAFFING PARTNER, INC."",""unique_id"":""800220415"",""hash"":""f9889265-ff4b-f519-eefa-af80b55371b5"",""levels"":""{C}""}",800220415,"{category_business,hispanic_american_owned_business,historically_underutilized_business_firm,minority_owned_business,self_certified_small_disadvanted_business,small_business,small_disadvantaged_business,special_designations}",2008-05-15,2008,2008-05-15,2007-09-28,2009-09-29,2007-09-28,,0.00,0.00,1188,1188,Department of Defense,Department of Defense,Department of the Army,Department of the Army,097,097,2100,2100,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Army"",""code"":""2100"",""id"":""1173""}",USA,UNITED STATES,PA,,,11,,STROUDSBURG,USA,UNITED STATES,VA,059,FAIRFAX,22041,08,FALLS CHURCH,,,,,,J,D,SBA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,"{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""congressional_code"":""11"",""population"":""737394""}","{""country_code"":""USA"",""state_code"":""PA"",""state_name"":""Pennsylvania"",""population"":""12801989""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""county_code"":""059"",""county_name"":""FAIRFAX"",""population"":""1147532""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""08"",""population"":""795467""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}",,,,,
1579000,CONT_AWD_0031_9700_N6600104D2504_9700,0031,contract,C,DELIVERY ORDER,0031,,,200000.00,R&D SVC @ NHRC IAW SOW,200000.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"LEIDOS, INC.",148095086,edd6f5a0-8d70-6b0c-51cc-b738f09da102,"{""name"":""LEIDOS, INC."",""unique_id"":""148095086"",""hash"":""edd6f5a0-8d70-6b0c-51cc-b738f09da102"",""levels"":""{C}""}",611641312,"{category_business,other_than_small_business}",2008-03-05,2008,2019-12-15,2008-03-04,2008-11-30,2008-03-05,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,CA,073,SAN DIEGO,53,92121,SAN DIEGO,USA,UNITED STATES,CA,073,SAN DIEGO,92152,53,SAN DIEGO,,,,,,U,A,NONE,AN22,R&D- MEDICAL: DRUG DEPENDENCY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""county_code"":""073"",""county_name"":""SAN DIEGO"",""population"":""3338330""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""congressional_code"":""53"",""population"":""796701""}","{""country_code"":""USA"",""state_code"":""CA"",""state_name"":""California"",""population"":""39512223""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""county_code"":""073"",""county_name"":""SAN DIEGO"",""population"":""3338330""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""congressional_code"":""53"",""population"":""796701""}","{""country_code"":""USA"",""state_code"":""CA"",""state_name"":""California"",""population"":""39512223""}",,,,,
27530000,CONT_AWD_PSA08010602_959P_-NONE-_-NONE-,PSA08010602,contract,B,PO,PSA08010602,,,198972.02,DRUG TESTING EQUIPMENT PURCHASE,198972.02,0.00,0.00,2018-02-03 18:54:06.983782+00,THERMO ELECTRON NORTH AMERICA LLC,138388090,e009c02f-ca65-6340-76ee-73afd9af4a57,"{""name"":""THERMO ELECTRON NORTH AMERICA LLC"",""unique_id"":""138388090"",""hash"":""e009c02f-ca65-6340-76ee-73afd9af4a57"",""levels"":""{C}""}",001408673,"{category_business,corporate_entity_not_tax_exempt,federally_funded_research_and_development_corp,limited_liability_corporation,manufacturer_of_goods,other_than_small_business,special_designations,us_owned_business}",2008-09-25,2008,2008-09-30,2008-09-25,2008-11-01,2008-09-25,,0.00,0.00,1171,,Court Services and Offender Supervision Agency,,Pretrial Services Agency,,511,,959P,,,,USA,UNITED STATES,FL,,,23,,WEST PALM BEACH,USA,UNITED STATES,DC,001,DISTRICT OF COLUMBIA,20004,00,WASHINGTON,,,,,,J,D,NONE,K066,MODIFICATION OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""FL"",""state_fips"":""12"",""congressional_code"":""23"",""population"":""756447""}","{""country_code"":""USA"",""state_code"":""FL"",""state_name"":""Florida"",""population"":""21477737""}","{""country_code"":""USA"",""state_code"":""DC"",""state_fips"":""11"",""county_code"":""001"",""county_name"":""DISTRICT OF COLUMBIA"",""population"":""705749""}","{""country_code"":""USA"",""state_code"":""DC"",""state_fips"":""11"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""DC"",""state_name"":""District of Columbia"",""population"":""705749""}",,,,,
